rho,rho_u,rho_v,rho_E
1.153310,143.984802,-0.931265,255313.359375
1.156434,142.829819,-0.911335,256067.687500
1.156878,141.088409,-0.926262,255996.578125
1.160039,139.882965,-0.879362,256761.062500
1.160340,138.206818,-0.883156,256660.406250
1.163449,136.997528,-0.812805,257416.109375
1.163559,135.467499,-0.807991,257279.953125
1.166535,134.300522,-0.720393,258008.062500
1.166437,132.977768,-0.709430,257836.968750
1.169209,131.893570,-0.613295,258521.171875
1.168919,130.811249,-0.599661,258321.375000
1.171441,129.838791,-0.504723,258949.281250
1.170993,128.998001,-0.491514,258729.796875
1.173233,128.148987,-0.405748,259292.390625
1.172668,127.525711,-0.395195,259061.968750
1.174615,126.798050,-0.323344,259554.234375
1.173978,126.354492,-0.315773,259321.187500
1.175637,125.738159,-0.258391,259742.625000
1.174968,125.434975,-0.252716,259514.765625
1.176360,124.919083,-0.207960,259869.500000
1.175696,124.723434,-0.202764,259653.765625
1.176846,124.298744,-0.168229,259948.156250
1.176210,124.184326,-0.163279,259748.765625
1.177148,123.841240,-0.137313,259989.609375
1.176552,123.786133,-0.133315,259807.796875
1.177302,123.512749,-0.114842,260000.437500
1.176747,123.496323,-0.112450,259834.828125
1.177331,123.277557,-0.100142,259984.421875
1.176822,123.281815,-0.099058,259834.515625
1.177269,123.103920,-0.090737,259947.718750
1.176810,123.116577,-0.089612,259813.359375
1.177144,122.971062,-0.083079,259896.937500
1.176735,122.988373,-0.080896,259777.625000
1.176977,122.873077,-0.074743,259837.171875
1.176609,122.896622,-0.071520,259730.828125
1.176772,122.810768,-0.065784,259770.265625
1.176440,122.841125,-0.062337,259674.875000
1.176539,122.780090,-0.057618,259698.062500
1.176240,122.812683,-0.054795,259612.906250
1.176297,122.767097,-0.051254,259624.984375
1.176038,122.795341,-0.048855,259551.359375
1.176072,122.757202,-0.045550,259557.718750
1.175859,122.778145,-0.042454,259496.812500
1.175887,122.745842,-0.038098,259501.421875
1.175718,122.762779,-0.033256,259453.281250
1.175743,122.738747,-0.027306,259458.343750
1.175615,122.756393,-0.020921,259422.046875
1.175644,122.742218,-0.014077,259429.453125
1.175555,122.761566,-0.007470,259404.953125
1.175597,122.753944,-0.000938,259416.593750
1.175548,122.770706,0.004927,259403.812500
1.175608,122.763306,0.010274,259420.843750
1.175598,122.772980,0.015100,259418.796875
1.175676,122.761719,0.019671,259440.593750
1.175697,122.763992,0.024038,259447.203125
1.175788,122.750801,0.028455,259472.671875
1.175834,122.749969,0.032926,259486.281250
1.175936,122.738663,0.037356,259515.312500
1.176005,122.738663,0.041182,259535.781250
1.176121,122.730652,0.044296,259569.203125
1.176211,122.731407,0.046125,259595.937500
1.176336,122.725143,0.046484,259632.328125
1.176435,122.724716,0.045250,259661.437500
1.176553,122.717911,0.042569,259695.765625
1.176641,122.715126,0.038766,259721.421875
1.176736,122.707443,0.034044,259748.843750
1.176799,122.702942,0.028966,259767.093750
1.176864,122.696106,0.024093,259785.656250
1.176900,122.693237,0.019438,259795.921875
1.176935,122.690186,0.015153,259806.250000
1.176946,122.691505,0.011200,259809.609375
1.176956,122.693848,0.007396,259812.578125
1.176944,122.700226,0.003753,259809.671875
1.176928,122.706512,0.000032,259805.671875
1.176896,122.714897,-0.003601,259796.968750
1.176860,122.720543,-0.007136,259787.015625
1.176817,122.726166,-0.010125,259774.750000
1.176776,122.726959,-0.012475,259762.687500
1.176738,122.727341,-0.014000,259751.531250
1.176707,122.723137,-0.014301,259741.906250
1.176685,122.720627,-0.013679,259734.953125
1.176668,122.716278,-0.011969,259729.718750
1.176656,122.716309,-0.009848,259726.250000
1.176645,122.717056,-0.007628,259723.343750
1.176635,122.722252,-0.005438,259720.156250
1.176621,122.728409,-0.003741,259717.421875
1.176603,122.734413,-0.002586,259713.343750
1.176601,122.740982,-0.002227,259711.796875
1.176595,122.740898,-0.001745,259709.062500
1.176590,122.740814,-0.001262,259711.171875
1.176584,122.740730,-0.000780,259711.187500
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.176311,122.657227,-0.015114,259616.687500
1.176614,122.587189,-0.009496,259699.328125
1.176451,122.642326,-0.016483,259656.640625
1.176663,122.602264,-0.014590,259715.171875
1.176630,122.621407,-0.018020,259707.703125
1.176758,122.602997,-0.017940,259743.453125
1.176813,122.599869,-0.018768,259759.515625
1.176883,122.591049,-0.020001,259779.187500
1.176996,122.577240,-0.021101,259811.390625
1.177031,122.577530,-0.023964,259821.625000
1.177189,122.563896,-0.024338,259866.843750
1.177201,122.570976,-0.026076,259871.312500
1.177386,122.559982,-0.024607,259924.781250
1.177381,122.568810,-0.024383,259924.390625
1.177570,122.561829,-0.020649,259979.656250
1.177550,122.566078,-0.017736,259974.296875
1.177731,122.559464,-0.012153,260026.734375
1.177699,122.553177,-0.007932,260016.656250
1.177864,122.545471,-0.002683,260065.031250
1.177822,122.530090,0.001088,260050.937500
1.177971,122.526604,0.005194,260094.734375
1.177915,122.507729,0.008050,260076.046875
1.178035,122.515442,0.011099,260112.593750
1.177957,122.498322,0.013627,260087.390625
1.178042,122.520302,0.016664,260115.078125
1.177938,122.503372,0.019849,260082.593750
1.177997,122.534218,0.023478,260103.187500
1.177876,122.510452,0.027071,260064.953125
1.177928,122.542061,0.030371,260083.640625
1.177800,122.506134,0.033115,260041.953125
1.177859,122.536133,0.034944,260062.562500
1.177726,122.489777,0.035699,260018.109375
1.177795,122.524193,0.035411,260042.000000
1.177648,122.474136,0.034234,259993.625000
1.177721,122.520370,0.032674,260020.156250
1.177556,122.470535,0.030790,259966.062500
1.177635,122.530754,0.029341,259995.781250
1.177449,122.478172,0.028186,259935.328125
1.177539,122.548836,0.027575,259969.156250
1.177334,122.487274,0.026857,259901.765625
1.177438,122.564583,0.026436,259940.687500
1.177210,122.490372,0.025214,259865.625000
1.177334,122.576027,0.023625,259911.296875
1.177086,122.490479,0.020798,259828.687500
1.177237,122.589928,0.017787,259883.828125
1.176969,122.495964,0.013544,259794.734375
1.177156,122.614769,0.009768,259862.609375
1.176869,122.512894,0.005452,259766.953125
1.177095,122.653999,0.002368,259848.812500
1.176780,122.541344,-0.000909,259743.484375
1.177042,122.705284,-0.002511,259838.390625
1.176684,122.577103,-0.004658,259718.812500
1.176980,122.764992,-0.005628,259826.140625
1.176569,122.618073,-0.007932,259688.859375
1.176901,122.834778,-0.009585,259810.250000
1.176431,122.670380,-0.013237,259653.437500
1.176808,122.925552,-0.016470,259791.937500
1.176268,122.748100,-0.021348,259612.937500
1.176688,123.053703,-0.025970,259770.140625
1.176060,122.867638,-0.031418,259563.875000
1.176521,123.234116,-0.037050,259739.828125
1.175781,123.041191,-0.042461,259499.359375
1.176281,123.475426,-0.050163,259694.468750
1.175411,123.277306,-0.056242,259413.968750
1.175952,123.787415,-0.068601,259630.718750
1.174932,123.591858,-0.076675,259304.953125
1.175522,124.191216,-0.097103,259546.531250
1.174326,124.017288,-0.107806,259169.875000
1.174963,124.724632,-0.139107,259438.765625
1.173560,124.602112,-0.151630,259004.328125
1.174239,125.435013,-0.195446,259301.328125
1.172590,125.398827,-0.207053,258801.406250
1.173303,126.365685,-0.264369,259126.375000
1.171372,126.454315,-0.271708,258553.875000
1.172112,127.553062,-0.343351,258905.046875
1.169859,127.809845,-0.344310,258253.609375
1.170612,129.029938,-0.430020,258626.593750
1.168004,129.503372,-0.422605,257892.296875
1.168752,130.827881,-0.519219,258280.156250
1.165769,131.561768,-0.501605,257463.968750
1.166494,132.965454,-0.601187,257858.906250
1.163148,133.980759,-0.571764,256969.812500
1.163833,135.429962,-0.662390,257362.265625
1.160178,136.708282,-0.620155,256417.468750
1.160807,138.164154,-0.689616,256796.937500
1.156936,139.640991,-0.634885,255820.312500
1.157496,141.062683,-0.674660,256176.875000
1.153545,142.637344,-0.608809,255198.906250
1.154044,143.983948,-0.616002,255528.515625
1.150175,145.538300,-0.541170,254583.187500
1.150640,146.770874,-0.517836,254887.718750
1.147005,148.192535,-0.435733,254004.359375
1.147472,149.277557,-0.387004,254288.218750
1.144191,150.472092,-0.299410,253487.921875
1.144721,151.373840,-0.231956,253763.875000
1.141917,152.260910,-0.140775,253068.796875
1.142632,152.935837,-0.060952,253365.593750
1.140423,153.449539,0.032074,252798.203125
1.141440,153.858627,0.118977,253143.671875
1.139863,153.962250,0.211947,252706.828125
1.141230,154.085602,0.300591,253112.531250
1.140245,153.771820,0.390762,252792.093750
1.141990,153.603424,0.475170,253265.812500
1.141540,152.884903,0.558765,253047.812500
1.143686,152.433243,0.632687,253598.453125
1.143685,151.348358,0.705940,253464.406250
1.146198,150.644470,0.763398,254088.640625
1.146512,149.260803,0.823598,254009.843750
1.149316,148.353821,0.859062,254693.703125
1.149792,146.757278,0.904371,254639.781250
1.152799,145.700653,0.913719,255367.046875
1.153311,143.984573,0.944011,255313.406250
1.156435,142.829498,0.925254,256067.750000
1.156879,141.088028,0.941597,255996.546875
1.160038,139.882401,0.895148,256760.953125
1.160340,138.206375,0.899639,256660.375000
1.163449,136.996979,0.828873,257416.109375
1.163559,135.466843,0.823787,257279.890625
1.166535,134.299850,0.734998,258008.078125
1.166437,132.977188,0.723496,257837.015625
1.169210,131.893112,0.625896,258521.281250
1.168919,130.810638,0.611513,258321.468750
1.171441,129.838181,0.515166,258949.390625
1.170993,128.997513,0.501414,258729.875000
1.173234,128.148636,0.414659,259292.515625
1.172669,127.525406,0.403811,259062.062500
1.174616,126.797775,0.330908,259554.406250
1.173978,126.354286,0.322893,259321.375000
1.175637,125.737869,0.264463,259742.843750
1.174969,125.434761,0.258144,259515.000000
1.176360,124.918953,0.212209,259869.687500
1.175696,124.723282,0.206351,259653.953125
1.176847,124.298653,0.170688,259948.437500
1.176212,124.184265,0.165252,259749.156250
1.177150,123.841232,0.138623,259990.031250
1.176553,123.786163,0.134448,259808.250000
1.177302,123.512589,0.115696,260000.703125
1.176748,123.496323,0.113257,259835.234375
1.177332,123.277542,0.100635,259984.890625
1.176823,123.281837,0.099270,259834.906250
1.177270,123.103867,0.090459,259948.046875
1.176811,123.116531,0.088825,259813.671875
1.177145,122.971008,0.081581,259897.250000
1.176736,122.988312,0.078804,259777.843750
1.176977,122.873055,0.072139,259837.328125
1.176610,122.896599,0.068533,259731.015625
1.176773,122.810776,0.062716,259770.328125
1.176439,122.841087,0.059337,259674.812500
1.176539,122.780022,0.054868,259697.921875
1.176239,122.812614,0.052432,259612.703125
1.176295,122.766983,0.049139,259624.687500
1.176036,122.795219,0.046906,259551.046875
1.176071,122.757263,0.043693,259557.390625
1.175858,122.778214,0.040534,259496.437500
1.175885,122.745850,0.036131,259500.953125
1.175716,122.762711,0.031209,259452.687500
1.175741,122.738647,0.025328,259457.750000
1.175613,122.756248,0.019216,259421.468750
1.175643,122.742195,0.012813,259428.921875
1.175553,122.761513,0.006829,259404.375000
1.175595,122.753944,0.001043,259415.984375
1.175547,122.770782,-0.004085,259403.312500
1.175606,122.763313,-0.008867,259420.328125
1.175597,122.772926,-0.013268,259418.375000
1.175675,122.761719,-0.017654,259440.203125
1.175696,122.764023,-0.022005,259446.921875
1.175787,122.750877,-0.026569,259472.406250
1.175833,122.750114,-0.031126,259485.968750
1.175936,122.738701,-0.035536,259515.218750
1.176005,122.738655,-0.039374,259535.671875
1.176121,122.730675,-0.042331,259569.156250
1.176211,122.731308,-0.043936,259595.937500
1.176336,122.725098,-0.044037,259632.453125
1.176435,122.724709,-0.042633,259661.640625
1.176553,122.717873,-0.039831,259695.968750
1.176642,122.715042,-0.036077,259721.609375
1.176737,122.707420,-0.031851,259749.140625
1.176800,122.702950,-0.027503,259767.437500
1.176866,122.696129,-0.023158,259786.062500
1.176901,122.693184,-0.019035,259796.312500
1.176937,122.690132,-0.015305,259806.656250
1.176948,122.691574,-0.011725,259809.984375
1.176958,122.693901,-0.008039,259813.031250
1.176945,122.700188,-0.004338,259810.125000
1.176929,122.706520,-0.000516,259806.125000
1.176897,122.714821,0.003287,259797.250000
1.176861,122.720497,0.006920,259787.312500
1.176818,122.726128,0.009931,259775.015625
1.176777,122.726952,0.012099,259762.890625
1.176738,122.727371,0.013090,259751.656250
1.176708,122.723305,0.013029,259742.015625
1.176685,122.720711,0.012032,259735.046875
1.176669,122.716324,0.010145,259729.750000
1.176657,122.716370,0.008098,259726.250000
1.176646,122.717056,0.006093,259723.281250
1.176635,122.722313,0.004510,259720.140625
1.176621,122.728462,0.003423,259717.437500
1.176603,122.734451,0.002790,259713.375000
1.176601,122.740990,0.002802,259711.828125
1.176595,122.740936,0.002274,259709.031250
1.176589,122.740883,0.001746,259711.171875
1.176584,122.740829,0.001218,259711.203125
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.176337,122.651825,-0.045516,259623.953125
1.176620,122.585503,-0.028151,259700.937500
1.176472,122.637589,-0.049001,259662.406250
1.176671,122.599716,-0.042900,259717.343750
1.176644,122.617249,-0.053003,259711.406250
1.176762,122.600006,-0.052478,259744.421875
1.176818,122.596260,-0.054755,259760.468750
1.176878,122.588440,-0.058372,259777.625000
1.176988,122.574600,-0.061249,259808.734375
1.177014,122.575470,-0.069537,259816.421875
1.177166,122.562088,-0.070508,259859.781250
1.177169,122.569382,-0.075841,259861.671875
1.177346,122.558876,-0.071450,259913.031250
1.177334,122.567795,-0.070970,259910.296875
1.177515,122.561234,-0.060085,259963.437500
1.177490,122.565651,-0.051599,259956.390625
1.177664,122.559494,-0.035257,260007.140625
1.177629,122.553299,-0.023193,259996.187500
1.177792,122.546120,-0.007752,260043.781250
1.177751,122.530960,0.003094,260029.734375
1.177899,122.527809,0.014898,260073.468750
1.177845,122.509018,0.023170,260055.531250
1.177969,122.516907,0.031681,260092.984375
1.177895,122.499687,0.038836,260069.343750
1.177986,122.521706,0.047331,260098.609375
1.177889,122.504562,0.056584,260068.093750
1.177955,122.535187,0.067013,260090.953125
1.177842,122.511215,0.077602,260055.062500
1.177903,122.542755,0.087452,260076.187500
1.177783,122.506783,0.095735,260037.000000
1.177851,122.536995,0.101400,260060.125000
1.177725,122.490814,0.103857,260018.062500
1.177801,122.525330,0.103186,260044.109375
1.177662,122.475388,0.099901,259997.687500
1.177742,122.521729,0.095356,260026.250000
1.177582,122.471916,0.090191,259973.875000
1.177666,122.531960,0.086069,260005.046875
1.177485,122.479301,0.082482,259946.031250
1.177579,122.549637,0.080794,259980.984375
1.177377,122.487946,0.078999,259914.671875
1.177484,122.564987,0.077981,259954.484375
1.177259,122.490746,0.074746,259880.046875
1.177384,122.576149,0.070765,259926.031250
1.177136,122.490601,0.062705,259843.640625
1.177287,122.589859,0.054152,259898.656250
1.177018,122.495705,0.041868,259809.187500
1.177203,122.614090,0.031383,259876.343750
1.176912,122.511986,0.018547,259779.781250
1.177136,122.652565,0.010225,259860.546875
1.176815,122.539368,0.000426,259753.859375
1.177073,122.702705,-0.003320,259847.296875
1.176710,122.574028,-0.010115,259726.109375
1.177000,122.761261,-0.011412,259831.578125
1.176583,122.614006,-0.018820,259692.562500
1.176909,122.829903,-0.021811,259812.093750
1.176433,122.664886,-0.033344,259653.640625
1.176805,122.919289,-0.040204,259790.453125
1.176261,122.740669,-0.056343,259610.171875
1.176678,123.045166,-0.066282,259766.156250
1.176048,122.857201,-0.084876,259559.062500
1.176507,123.222000,-0.096449,259734.562500
1.175769,123.026047,-0.116095,259494.062500
1.176271,123.458656,-0.131239,259689.828125
1.175405,123.256172,-0.154077,259410.031250
1.175952,123.764587,-0.179337,259628.250000
1.174938,123.563225,-0.210196,259303.781250
1.175536,124.161308,-0.254455,259547.718750
1.174348,123.979858,-0.296467,259172.500000
1.174995,124.686584,-0.366916,259444.312500
1.173600,124.554367,-0.417917,259011.031250
1.174291,125.387878,-0.518474,259311.781250
1.172648,125.340057,-0.571703,258812.375000
1.173375,126.309158,-0.704570,259141.703125
1.171446,126.385185,-0.751449,258568.453125
1.172201,127.488304,-0.919648,258924.671875
1.169945,127.733635,-0.952864,258270.765625
1.170713,128.960327,-1.158525,258649.234375
1.168093,129.426300,-1.172224,257910.046875
1.168855,130.759323,-1.410840,258303.609375
1.165849,131.492737,-1.399409,257479.843750
1.166586,132.905899,-1.654229,257880.250000
1.163205,133.929657,-1.612805,256981.046875
1.163900,135.387924,-1.855694,257378.515625
1.160200,136.682510,-1.783262,256421.687500
1.160836,138.146194,-1.983708,256805.218750
1.156915,139.644547,-1.883317,255815.828125
1.157480,141.072998,-2.018965,256175.203125
1.153478,142.670532,-1.895683,255184.781250
1.153977,144.023315,-1.957687,255515.593750
1.150061,145.598785,-1.816263,254559.140625
1.150524,146.837296,-1.807765,254863.890625
1.146850,148.276230,-1.651209,253971.625000
1.147314,149.366135,-1.583007,254255.406250
1.144006,150.572906,-1.413848,253448.890625
1.144535,151.477875,-1.299834,253725.171875
1.141714,152.371979,-1.120374,253026.250000
1.142429,153.048080,-0.973652,253323.203125
1.140210,153.564301,-0.784908,252753.171875
1.141225,153.972336,-0.615729,253098.093750
1.139641,154.074539,-0.418661,252658.968750
1.141005,154.194885,-0.237007,253063.296875
1.140014,153.875931,-0.035455,252740.609375
1.141759,153.702606,0.146633,253212.890625
1.141307,152.975204,0.345665,252993.093750
1.143452,152.516678,0.514651,253542.453125
1.143454,151.419266,0.704107,253407.359375
1.145972,150.707382,0.847288,254031.546875
1.146294,149.307404,1.021939,253952.984375
1.149109,148.391434,1.127226,254638.859375
1.149601,146.774719,1.282799,254586.703125
1.152627,145.708939,1.340230,255318.250000
1.153157,143.969666,1.474615,255267.234375
1.156306,142.806580,1.477615,256027.656250
1.156768,141.041428,1.589647,255958.625000
1.159955,139.830017,1.536133,256730.140625
1.160266,138.132385,1.623993,256630.031250
1.163402,136.920029,1.517252,257393.515625
1.163512,135.373657,1.577996,257255.656250
1.166516,134.206573,1.427974,257991.828125
1.166408,132.874771,1.460479,257816.859375
1.169207,131.792709,1.284524,258509.062500
1.168897,130.708710,1.293457,258303.718750
1.171444,129.739594,1.112444,258939.359375
1.170972,128.903641,1.107120,258713.578125
1.173236,128.058533,0.939626,259283.421875
1.172647,127.444183,0.929407,259046.968750
1.174614,126.720070,0.785951,259545.859375
1.173956,126.287300,0.775256,259307.734375
1.175634,125.674301,0.657503,259735.203125
1.174949,125.382156,0.646295,259503.453125
1.176356,124.869186,0.550838,259863.250000
1.175680,124.683556,0.537908,259644.921875
1.176846,124.261513,0.460997,259943.984375
1.176203,124.155350,0.447337,259743.390625
1.177154,123.814331,0.387579,259988.171875
1.176553,123.765656,0.376242,259805.890625
1.177313,123.493660,0.332947,260001.890625
1.176758,123.482201,0.326130,259836.765625
1.177352,123.264336,0.296675,259989.296875
1.176844,123.272057,0.292844,259840.078125
1.177299,123.094833,0.271776,259955.687500
1.176842,123.110130,0.267268,259822.171875
1.177182,122.965286,0.249073,259907.734375
1.176775,122.984627,0.241194,259789.171875
1.177022,122.869957,0.223361,259850.343750
1.176657,122.894943,0.212710,259744.890625
1.176824,122.809456,0.196148,259785.500000
1.176493,122.840492,0.185765,259690.859375
1.176596,122.779289,0.172448,259715.093750
1.176299,122.812180,0.164136,259630.750000
1.176360,122.766273,0.154138,259643.828125
1.176103,122.794472,0.146758,259570.968750
1.176141,122.756180,0.136833,259578.109375
1.175930,122.777069,0.126939,259517.890625
1.175960,122.744530,0.113499,259523.203125
1.175793,122.761330,0.098671,259475.546875
1.175821,122.737122,0.080811,259481.234375
1.175694,122.754578,0.062143,259445.375000
1.175725,122.740280,0.042551,259453.078125
1.175636,122.759384,0.023881,259428.625000
1.175677,122.751373,0.006007,259440.093750
1.175627,122.767899,-0.010005,259426.953125
1.175685,122.760170,-0.024717,259443.218750
1.175671,122.769501,-0.038110,259440.109375
1.175744,122.758247,-0.051216,259460.484375
1.175760,122.760643,-0.064200,259465.281250
1.175843,122.747780,-0.077552,259488.562500
1.175880,122.747391,-0.091083,259499.578125
1.175972,122.736504,-0.104041,259525.859375
1.176030,122.736977,-0.115517,259543.109375
1.176135,122.729561,-0.124371,259573.218750
1.176213,122.730888,-0.129402,259596.484375
1.176326,122.725182,-0.130086,259629.375000
1.176413,122.725288,-0.126239,259655.031250
1.176520,122.718903,-0.118516,259686.187500
1.176598,122.716446,-0.107753,259709.015625
1.176685,122.709023,-0.095126,259733.953125
1.176742,122.705009,-0.081906,259750.296875
1.176802,122.698624,-0.068975,259767.437500
1.176835,122.695839,-0.056909,259776.843750
1.176870,122.692932,-0.045735,259786.843750
1.176882,122.694321,-0.035231,259790.500000
1.176894,122.696564,-0.024812,259794.375000
1.176886,122.702507,-0.014132,259792.781250
1.176876,122.708282,-0.003090,259790.390625
1.176850,122.715858,0.007888,259783.515625
1.176821,122.720818,0.018400,259775.718750
1.176786,122.725838,0.027469,259765.593750
1.176752,122.726112,0.034198,259755.593750
1.176721,122.726013,0.037954,259746.281250
1.176696,122.721657,0.038293,259738.468750
1.176679,122.718925,0.035975,259732.953125
1.176666,122.714546,0.030943,259728.750000
1.176656,122.714439,0.025111,259725.921875
1.176647,122.715179,0.019190,259723.406250
1.176637,122.720276,0.014026,259720.468750
1.176623,122.726227,0.010263,259717.765625
1.176605,122.732117,0.007967,259713.640625
1.176602,122.738510,0.007853,259711.953125
1.176596,122.738449,0.006305,259709.046875
1.176589,122.738388,0.004756,259710.921875
1.176583,122.738327,0.003208,259710.953125
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.176387,122.641281,-0.074883,259637.640625
1.176631,122.582413,-0.044952,259703.703125
1.176511,122.628189,-0.079642,259673.187500
1.176684,122.594826,-0.068079,259720.781250
1.176670,122.609268,-0.084394,259718.156250
1.176768,122.594414,-0.082375,259745.718750
1.176825,122.589478,-0.085709,259761.890625
1.176869,122.583397,-0.090924,259774.234375
1.176972,122.569679,-0.095078,259803.343750
1.176981,122.571609,-0.108396,259806.187500
1.177121,122.558548,-0.109701,259846.234375
1.177108,122.566498,-0.118524,259843.343750
1.177271,122.556725,-0.111740,259890.734375
1.177245,122.565987,-0.111565,259883.828125
1.177414,122.560219,-0.094622,259933.093750
1.177377,122.564705,-0.081776,259922.875000
1.177541,122.559326,-0.056462,259970.703125
1.177500,122.553329,-0.037973,259958.031250
1.177658,122.547295,-0.014302,260004.140625
1.177616,122.532349,0.001885,259989.984375
1.177764,122.529976,0.019686,260033.718750
1.177715,122.511368,0.031708,260017.218750
1.177844,122.519699,0.044175,260056.265625
1.177779,122.502281,0.054649,260035.250000
1.177880,122.524208,0.067572,260067.468750
1.177796,122.506783,0.081922,260040.734375
1.177875,122.537155,0.098301,260067.484375
1.177777,122.512871,0.115241,260036.000000
1.177853,122.544197,0.131337,260061.562500
1.177749,122.508209,0.144986,260026.875000
1.177831,122.538582,0.154644,260054.421875
1.177720,122.492706,0.159237,260016.671875
1.177809,122.527489,0.158923,260046.812500
1.177683,122.477882,0.154400,260004.140625
1.177775,122.524345,0.147907,260036.187500
1.177626,122.474503,0.140494,259987.015625
1.177720,122.534286,0.134651,260021.062500
1.177548,122.481346,0.130030,259964.656250
1.177650,122.551140,0.128510,260001.921875
1.177454,122.489159,0.126987,259937.578125
1.177567,122.565834,0.126682,259978.937500
1.177345,122.491409,0.122732,259905.781250
1.177473,122.576523,0.117463,259952.515625
1.177227,122.490929,0.105803,259870.531250
1.177377,122.589653,0.093005,259925.343750
1.177106,122.495285,0.074361,259835.250000
1.177287,122.612885,0.057988,259901.187500
1.176992,122.510399,0.038128,259803.062500
1.177208,122.649727,0.025280,259881.703125
1.176880,122.536049,0.010279,259772.765625
1.177129,122.697891,0.004138,259863.281250
1.176757,122.568741,-0.006326,259739.437500
1.177035,122.754326,-0.009021,259841.515625
1.176609,122.606712,-0.020710,259699.500000
1.176923,122.820976,-0.026710,259815.375000
1.176438,122.655518,-0.045439,259654.125000
1.176798,122.907684,-0.058812,259787.421875
1.176247,122.728027,-0.085458,259604.906250
1.176656,123.029320,-0.105092,259758.140625
1.176024,122.839226,-0.135826,259550.140625
1.176479,123.199715,-0.159514,259723.921875
1.175744,123.000298,-0.191510,259484.093750
1.176247,123.427429,-0.222608,259679.296875
1.175390,123.220169,-0.259223,259401.906250
1.175943,123.722443,-0.309010,259620.796875
1.174944,123.514587,-0.357259,259300.125000
1.175548,124.106071,-0.441222,259545.406250
1.174380,123.915947,-0.505721,259174.953125
1.175034,124.616371,-0.636834,259448.453125
1.173661,124.472878,-0.713429,259020.421875
1.174358,125.300362,-0.899428,259322.578125
1.172739,125.238739,-0.976166,258828.359375
1.173470,126.203529,-1.222168,259158.890625
1.171564,126.263893,-1.284197,258590.234375
1.172319,127.365868,-1.595786,258947.218750
1.170081,127.595963,-1.630731,258296.375000
1.170846,128.825974,-2.010550,258675.312500
1.168235,129.280807,-2.008305,257936.531250
1.168991,130.621521,-2.445696,258330.531250
1.165978,131.352081,-2.396941,257503.515625
1.166710,132.775299,-2.858407,257904.843750
1.163306,133.807831,-2.755322,256998.734375
1.164003,135.275650,-3.187000,257398.859375
1.160266,136.590729,-3.027533,256432.562500
1.160912,138.062317,-3.372328,256820.796875
1.156947,139.589859,-3.161404,255821.062500
1.157527,141.025986,-3.379479,256186.671875
1.153482,142.657272,-3.125145,255186.812500
1.154000,144.019592,-3.202175,255524.906250
1.150049,145.629379,-2.912294,254561.265625
1.150534,146.880157,-2.856241,254873.953125
1.146836,148.350372,-2.536524,253978.109375
1.147327,149.453903,-2.368999,254271.171875
1.144011,150.686462,-2.024710,253465.203125
1.144572,151.604874,-1.772817,253751.781250
1.141755,152.518402,-1.409269,253056.531250
1.142499,153.206482,-1.098403,253363.234375
1.140287,153.735794,-0.720066,252796.765625
1.141322,154.153992,-0.371717,253148.765625
1.139739,154.263306,0.016171,252711.187500
1.141113,154.391113,0.380825,253119.359375
1.140118,154.073135,0.767142,252795.875000
1.141863,153.904480,1.123331,253269.281250
1.141400,153.171783,1.492519,253046.265625
1.143540,152.715103,1.813373,253594.718750
1.143528,151.606232,2.150219,253454.625000
1.146040,150.893936,2.410391,254077.328125
1.146347,149.475616,2.703577,253993.125000
1.149162,148.556503,2.880695,254678.578125
1.149644,146.914551,3.123348,254621.031250
1.152678,145.842911,3.198989,255353.937500
1.153199,144.072739,3.389098,255297.218750
1.156362,142.901688,3.352657,256060.093750
1.156810,141.102798,3.492561,255983.953125
1.160014,139.881546,3.342463,256758.593750
1.160306,138.151642,3.434967,256649.421875
1.163461,136.927170,3.180893,257416.000000
1.163544,135.353912,3.228245,257267.578125
1.166567,134.173004,2.893169,258007.062500
1.166428,132.823212,2.900305,257820.906250
1.169245,131.727661,2.520648,258516.203125
1.168904,130.635513,2.499609,258300.437500
1.171466,129.655731,2.117997,258938.687500
1.170963,128.819839,2.084934,258703.718750
1.173238,127.968300,1.737508,259275.968750
1.172623,127.359734,1.705531,259032.218750
1.174601,126.632965,1.412484,259533.750000
1.173922,126.209358,1.386487,259290.343750
1.175611,125.596703,1.150218,259720.968750
1.174911,125.315125,1.127409,259485.875000
1.176330,124.804329,0.940526,259849.390625
1.175645,124.629242,0.917470,259629.437500
1.176824,124.209969,0.770954,259932.515625
1.176177,124.113396,0.748351,259731.640625
1.177142,123.775108,0.637460,259980.750000
1.176543,123.734268,0.619728,259799.593750
1.177317,123.464386,0.541250,259999.937500
1.176766,123.458748,0.531389,259836.687500
1.177373,123.242439,0.479185,259993.593750
1.176872,123.254723,0.474572,259846.750000
1.177340,123.078934,0.438556,259966.593750
1.176890,123.097893,0.433099,259835.421875
1.177243,122.954460,0.403242,259924.625000
1.176842,122.976959,0.392203,259808.468750
1.177100,122.863564,0.363377,259872.859375
1.176741,122.890671,0.347537,259769.593750
1.176917,122.805908,0.321052,259813.109375
1.176594,122.838173,0.305175,259720.609375
1.176706,122.776955,0.283942,259747.515625
